PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(56:20)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(56:41)|org.jsoup.Jsoup.parse(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_STATIC_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(56:5)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(56:12)|org.jsoup.nodes.Document|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(60:23)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(60:41)|org.jsoup.nodes.Element.select(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(60:5)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(60:12)|org.jsoup.select.Elements|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(63:10)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(63:16)|org.jsoup.nodes.Element|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(65:30)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(65:47)|org.jsoup.nodes.Element.select(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(65:30)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(65:55)|org.jsoup.select.Elements.first()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(65:30)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(65:72)|org.jsoup.nodes.Element.select(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(65:7)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(65:14)|org.jsoup.select.Elements|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(68:9)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(68:15)|org.jsoup.nodes.Element|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(69:26)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(69:38)|org.jsoup.nodes.Element.text()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(69:74)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(69:86)|org.jsoup.nodes.Element.text()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(79:27)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(79:44)|org.jsoup.nodes.Element.select(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(79:27)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(79:64)|org.jsoup.select.Elements.not(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(79:7)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(79:14)|org.jsoup.select.Elements|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(81:12)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(81:18)|org.jsoup.nodes.Element|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(82:30)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(82:45)|org.jsoup.nodes.Element.select(java.lang.String)|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(82:9)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(82:16)|org.jsoup.select.Elements|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(84:14)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(84:20)|org.jsoup.nodes.Element|SYMBOL_KIND_TYPE|SYMBOL_USE_TYPE_REFERENCE
PLACEHOLDER_CLIENT_ID|CLIENT|/data/ucov/repro/jsoup/Clients/RSHKwee/GnuCashCharts|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(85:25)|/src/main/java/kwee/gnucashcharts/library/html/readhtmltable.java(85:35)|org.jsoup.nodes.Element.text()|SYMBOL_KIND_METHOD|SYMBOL_USE_INVOCATION
